Price,Location,City,Area,No. of Bedrooms,No. of Bathrooms,No.of floor,ATM,School,24X7Security,CarParking,Hospital,Latitude,Longitude
3127000,Krishnarajapura,Bangalore,1160,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4846000,Krishnarajapura,Bangalore,1162,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4465000,Krishnarajapura,Bangalore,1175,3,3,1,0,0,0,0,0,12.0325216,76.8056333
8073000,Krishnarajapura,Bangalore,1180,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4541000,Krishnarajapura,Bangalore,1180,2,2,0,0,0,1,1,0,12.0325216,76.8056333
4568000,Krishnarajapura,Bangalore,1187,2,2,0,0,0,1,1,0,12.0325216,76.8056333
6148000,Krishnarajapura,Bangalore,1200,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4651000,Krishnarajapura,Bangalore,1200,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4400000,Krishnarajapura,Bangalore,1200,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4638000,Krishnarajapura,Bangalore,1205,2,2,0,0,0,1,1,0,12.0325216,76.8056333
5413000,Krishnarajapura,Bangalore,1218,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4878000,Krishnarajapura,Bangalore,1220,2,2,0,0,0,0,1,0,12.0325216,76.8056333
4878000,Krishnarajapura,Bangalore,1220,2,2,0,0,0,0,1,0,12.0325216,76.8056333
4414000,Krishnarajapura,Bangalore,1220,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4611000,Krishnarajapura,Bangalore,1221,3,3,1,0,0,1,1,0,12.0325216,76.8056333
6174000,Krishnarajapura,Bangalore,1225,2,2,0,1,1,1,1,1,12.0325216,76.8056333
5400000,Krishnarajapura,Bangalore,1225,2,2,0,0,0,0,0,0,12.0325216,76.8056333
4818000,Krishnarajapura,Bangalore,1225,2,2,0,0,0,0,1,0,12.0325216,76.8056333
4818000,Krishnarajapura,Bangalore,1225,2,2,0,0,0,0,1,0,12.0325216,76.8056333
5737000,Krishnarajapura,Bangalore,1228,2,2,0,1,1,1,1,1,12.0325216,76.8056333
4158000,Krishnarajapura,Bangalore,1240,2,2,0,0,0,0,1,0,12.0325216,76.8056333
4158000,Krishnarajapura,Bangalore,1240,2,2,0,0,0,0,1,0,12.0325216,76.8056333
5157000,Krishnarajapura,Bangalore,1244,2,2,0,1,1,1,1,1,12.0325216,76.8056333
3140000,Krishnarajapura,Bangalore,1248,2,2,0,1,1,1,1,1,12.0325216,76.8056333
3140000,Krishnarajapura,Bangalore,1248,2,2,0,1,1,1,1,1,12.0325216,76.8056333
5145000,Krishnarajapura,Bangalore,1252,2,2,0,1,1,1,1,1,12.0325216,76.8056333
5078000,Krishnarajapura,Bangalore,1270,2,2,0,0,0,0,1,0,12.0325216,76.8056333
5078000,Krishnarajapura,Bangalore,1270,2,2,0,0,0,0,1,0,12.0325216,76.8056333
4725000,Krishnarajapura,Bangalore,1275,3,3,1,1,1,1,1,1,12.0325216,76.8056333
6481000,Krishnarajapura,Bangalore,1288,2,2,0,1,1,1,1,1,12.0325216,76.8056333
6701111,Krishnarajapura,Bangalore,1304,3,3,1,1,1,1,1,1,12.0325216,76.8056333
5355000,Krishnarajapura,Bangalore,1308,2,2,0,1,1,1,1,1,12.0325216,76.8056333
6586000,Krishnarajapura,Bangalore,1314,1,1,0,1,1,1,1,1,12.0325216,76.8056333
5674000,Krishnarajapura,Bangalore,1320,2,2,0,0,0,1,1,0,12.0325216,76.8056333
5401000,Krishnarajapura,Bangalore,1326,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4540000,Krishnarajapura,Bangalore,1365,2,2,0,1,1,1,1,1,12.0325216,76.8056333
5115000,Krishnarajapura,Bangalore,1366,2,2,0,1,1,1,1,1,12.0325216,76.8056333
3600000,Krishnarajapura,Bangalore,1402,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4118000,Krishnarajapura,Bangalore,1412,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4118000,Krishnarajapura,Bangalore,1412,3,3,1,1,1,1,1,1,12.0325216,76.8056333
7470111,Krishnarajapura,Bangalore,1415,3,3,1,1,1,1,1,1,12.0325216,76.8056333
5561000,Krishnarajapura,Bangalore,1470,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4180000,Krishnarajapura,Bangalore,1510,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4636000,Krishnarajapura,Bangalore,1515,3,3,1,1,1,1,1,1,12.0325216,76.8056333
4737000,Krishnarajapura,Bangalore,1542,3,3,1,1,1,1,1,1,12.0325216,76.8056333
5863000,Krishnarajapura,Bangalore,1545,3,3,1,1,1,1,1,1,12.0325216,76.8056333
6878000,Krishnarajapura,Bangalore,1600,3,3,1,0,0,1,1,0,12.0325216,76.8056333
8423000,Krishnarajapura,Bangalore,1615,3,3,1,1,1,1,1,1,12.0325216,76.8056333
7712000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
7712000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
7712000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
7712000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
7712000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
7712000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
5100000,Krishnarajapura,Bangalore,1621,2,2,0,1,1,1,1,1,12.0325216,76.8056333
6618000,Krishnarajapura,Bangalore,1675,3,3,1,0,0,0,1,0,12.0325216,76.8056333
6618000,Krishnarajapura,Bangalore,1675,3,3,1,0,0,0,1,0,12.0325216,76.8056333
8773000,Krishnarajapura,Bangalore,1685,3,3,1,1,1,1,1,1,12.0325216,76.8056333
8118000,Krishnarajapura,Bangalore,1705,3,3,1,1,1,1,1,1,12.0325216,76.8056333
7148000,Krishnarajapura,Bangalore,1755,3,3,1,1,1,1,1,1,12.0325216,76.8056333
8500000,Krishnarajapura,Bangalore,1785,3,3,1,1,1,1,1,1,12.0325216,76.8056333
3110000,Krishnarajapura,Bangalore,2015,3,3,1,1,1,1,1,1,12.0325216,76.8056333
8523000,Krishnarajapura,Bangalore,2215,3,3,1,1,1,1,1,1,12.0325216,76.8056333
3024000,Kudlu,Bangalore,720,1,1,0,0,0,1,0,0,12.8889126,77.6555716
4620000,Kudlu,Bangalore,1100,2,2,0,0,0,1,0,0,12.8889126,77.6555716
4118000,Kudlu,Bangalore,1110,2,2,0,0,0,1,0,0,12.8889126,77.6555716
5040000,Kudlu,Bangalore,1200,2,2,0,0,0,1,0,0,12.8889126,77.6555716
5145000,Kudlu,Bangalore,1225,2,2,0,0,0,1,0,0,12.8889126,77.6555716
5250000,Kudlu,Bangalore,1250,2,2,0,0,0,1,0,0,12.8889126,77.6555716
8877000,Kudlu Gate,Bangalore,1060,2,2,0,1,1,1,1,1,12.8899174,77.6396808
5004000,Kudlu Gate,Bangalore,1060,2,2,0,1,1,1,1,1,12.8899174,77.6396808
4410000,Kudlu Gate,Bangalore,1115,2,2,0,1,1,1,1,1,12.8899174,77.6396808
4305000,Kudlu Gate,Bangalore,1235,2,2,0,1,1,1,1,1,12.8899174,77.6396808
3861000,Kudlu Gate,Bangalore,1235,2,2,0,1,1,1,1,1,12.8899174,77.6396808
6800000,Kumaraswamy Layout,Bangalore,1050,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6256000,Kumaraswamy Layout,Bangalore,1120,2,2,0,1,1,1,1,1,12.9081487,77.5553179
8800000,Kumaraswamy Layout,Bangalore,1121,2,2,0,1,1,1,1,1,12.9081487,77.5553179
8485000,Kumaraswamy Layout,Bangalore,1121,3,3,1,1,1,1,1,1,12.9081487,77.5553179
4115000,Kumaraswamy Layout,Bangalore,1121,2,2,0,1,1,1,1,1,12.9081487,77.5553179
2633000,Kumaraswamy Layout,Bangalore,1121,2,2,0,1,1,1,1,1,12.9081487,77.5553179
8600000,Kumaraswamy Layout,Bangalore,1125,2,2,0,1,1,1,1,1,12.9081487,77.5553179
4500000,Kumaraswamy Layout,Bangalore,1125,2,2,0,1,1,1,1,1,12.9081487,77.5553179
5311000,Kumaraswamy Layout,Bangalore,1128,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6356000,Kumaraswamy Layout,Bangalore,1130,2,2,0,1,1,1,1,1,12.9081487,77.5553179
7534111,Kumaraswamy Layout,Bangalore,1131,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6310000,Kumaraswamy Layout,Bangalore,1131,2,2,0,1,1,1,1,1,12.9081487,77.5553179
5321000,Kumaraswamy Layout,Bangalore,1132,2,2,0,1,1,1,1,1,12.9081487,77.5553179
7200000,Kumaraswamy Layout,Bangalore,1135,2,2,0,1,1,1,1,1,12.9081487,77.5553179
7138000,Kumaraswamy Layout,Bangalore,1135,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6533000,Kumaraswamy Layout,Bangalore,1135,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6000000,Kumaraswamy Layout,Bangalore,1135,2,2,0,0,0,0,0,0,12.9081487,77.5553179
5200000,Kumaraswamy Layout,Bangalore,1135,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6800000,Kumaraswamy Layout,Bangalore,1210,1,1,0,0,0,0,0,0,12.9081487,77.5553179
6718111,Kumaraswamy Layout,Bangalore,1210,1,1,0,0,0,0,0,0,12.9081487,77.5553179
6534000,Kumaraswamy Layout,Bangalore,1260,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6222000,Kumaraswamy Layout,Bangalore,1261,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6130000,Kumaraswamy Layout,Bangalore,1261,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6185000,Kumaraswamy Layout,Bangalore,1262,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6310000,Kumaraswamy Layout,Bangalore,1270,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6266000,Kumaraswamy Layout,Bangalore,1271,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6210000,Kumaraswamy Layout,Bangalore,1271,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6175000,Kumaraswamy Layout,Bangalore,1271,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6322000,Kumaraswamy Layout,Bangalore,1272,3,3,1,1,1,1,1,1,12.9081487,77.5553179
7400000,Kumaraswamy Layout,Bangalore,1275,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6500000,Kumaraswamy Layout,Bangalore,1275,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6300000,Kumaraswamy Layout,Bangalore,1275,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6225000,Kumaraswamy Layout,Bangalore,1275,3,3,1,1,1,1,1,1,12.9081487,77.5553179
3600000,Kumaraswamy Layout,Bangalore,1275,3,3,1,1,1,1,1,1,12.9081487,77.5553179
8441000,Kumaraswamy Layout,Bangalore,1300,2,2,0,1,1,1,1,1,12.9081487,77.5553179
6800000,Kumaraswamy Layout,Bangalore,1305,1,1,0,0,0,0,0,0,12.9081487,77.5553179
6700000,Kumaraswamy Layout,Bangalore,1305,1,1,0,0,0,0,0,0,12.9081487,77.5553179
6700000,Kumaraswamy Layout,Bangalore,1305,2,2,0,0,0,0,0,0,12.9081487,77.5553179
6655000,Kumaraswamy Layout,Bangalore,1305,2,2,0,0,0,0,0,0,12.9081487,77.5553179
5670000,Kumaraswamy Layout,Bangalore,1312,2,2,0,1,1,1,1,1,12.9081487,77.5553179
8583000,Kumaraswamy Layout,Bangalore,1314,2,2,0,1,1,1,1,1,12.9081487,77.5553179
4882000,Kumaraswamy Layout,Bangalore,1314,2,2,0,1,1,1,1,1,12.9081487,77.5553179
7320000,Kumaraswamy Layout,Bangalore,1315,2,2,0,0,0,0,0,0,12.9081487,77.5553179
7300000,Kumaraswamy Layout,Bangalore,1315,2,2,0,0,0,0,0,0,12.9081487,77.5553179
7300000,Kumaraswamy Layout,Bangalore,1315,2,2,0,0,0,0,0,0,12.9081487,77.5553179
7218000,Kumaraswamy Layout,Bangalore,1315,1,1,0,0,0,0,0,0,12.9081487,77.5553179
7150000,Kumaraswamy Layout,Bangalore,1315,1,1,0,0,0,0,0,0,12.9081487,77.5553179
7150000,Kumaraswamy Layout,Bangalore,1315,1,1,0,0,0,0,0,0,12.9081487,77.5553179
7150000,Kumaraswamy Layout,Bangalore,1315,1,1,0,0,0,0,0,0,12.9081487,77.5553179
7100000,Kumaraswamy Layout,Bangalore,1315,1,1,0,0,0,0,0,0,12.9081487,77.5553179
7100000,Kumaraswamy Layout,Bangalore,1315,1,1,0,0,0,0,0,0,12.9081487,77.5553179
7100000,Kumaraswamy Layout,Bangalore,1315,2,2,0,0,0,0,0,0,12.9081487,77.5553179
7100000,Kumaraswamy Layout,Bangalore,1340,2,2,0,0,0,0,0,0,12.9081487,77.5553179
4837000,Kumaraswamy Layout,Bangalore,1416,2,2,0,1,1,1,1,1,12.9081487,77.5553179
8411000,Kumaraswamy Layout,Bangalore,1521,2,2,0,1,1,1,1,1,12.9081487,77.5553179
5000000,Kumaraswamy Layout,Bangalore,1671,2,2,0,1,1,1,1,1,12.9081487,77.5553179
7551111,Kumaraswamy Layout,Bangalore,1783,3,3,1,1,1,1,1,1,12.9081487,77.5553179
8403000,Kumaraswamy Layout,Bangalore,1803,3,3,1,1,1,1,1,1,12.9081487,77.5553179
8781000,Kumaraswamy Layout,Bangalore,1826,3,3,1,1,1,1,1,1,12.9081487,77.5553179
8306000,Kumaraswamy Layout,Bangalore,1831,3,3,1,1,1,1,1,1,12.9081487,77.5553179
6100000,Kundalahalli,Bangalore,2625,3,3,1,1,1,1,1,1,12.9684441,77.7187843
3100000,Kundalahalli,Bangalore,2625,3,3,1,1,1,1,1,1,12.9684441,77.7187843
8500000,Lavelle Road,Bangalore,6100,4,4,1,1,1,1,1,1,40.7718677,-76.3704696
6313000,Lingarajapuram,Bangalore,1234,2,2,0,1,1,1,1,1,13.0117678,77.6278288
3888000,Lingarajapuram,Bangalore,1236,3,3,1,1,1,1,1,1,13.0117678,77.6278288
3708000,Lingarajapuram,Bangalore,1237,2,2,0,1,1,1,1,1,13.0117678,77.6278288
5700000,Mahadevapura,Bangalore,2268,4,4,1,1,1,1,1,1,12.9934976,77.6924156
2811000,Mahadevapura,Bangalore,4050,4,4,1,1,1,1,1,1,12.9934976,77.6924156
6021000,Mallasandra,Bangalore,1331,2,2,0,1,1,1,1,1,13.1091993,77.9541312
8215111,Malleswaram,Bangalore,2100,4,4,1,1,1,1,1,1,17.1073132,80.8790288
3488000,Malleswaram,Bangalore,2475,3,3,1,1,1,1,1,1,17.1073132,80.8790288
7165000,Malleswaram,Bangalore,4465,4,4,1,1,1,1,1,1,17.1073132,80.8790288
4237000,Manayata Tech Park,Bangalore,717,2,2,0,1,1,1,1,1,13.04631345,77.62599146
4054000,Manayata Tech Park,Bangalore,731,2,2,0,1,1,1,1,1,13.04631345,77.62599146
3482000,Manayata Tech Park,Bangalore,751,2,2,0,1,1,1,1,1,13.04631345,77.62599146
4411000,Marathahalli,Bangalore,1002,2,2,0,1,1,1,1,1,12.9552572,77.6984163
4054000,Marathahalli,Bangalore,1002,2,2,0,1,1,1,1,1,12.9552572,77.6984163
6300000,Marathahalli,Bangalore,1016,2,2,0,1,1,1,1,1,12.9552572,77.6984163
5754000,Marathahalli,Bangalore,1016,2,2,0,1,1,1,1,1,12.9552572,77.6984163
3100000,Marathahalli,Bangalore,1113,2,2,0,1,1,1,1,1,12.9552572,77.6984163
7600000,Marathahalli,Bangalore,1527,3,3,1,1,1,1,1,1,12.9552572,77.6984163
4277000,Marathahalli,Bangalore,1774,2,2,0,1,1,1,1,1,12.9552572,77.6984163
8500000,Marathahalli,Bangalore,3523,4,4,1,1,1,1,1,1,12.9552572,77.6984163
5400000,Marsur,Bangalore,850,2,2,0,1,1,1,1,1,35.2800465,75.7218233
4230000,Marsur,Bangalore,1065,2,2,0,1,1,1,1,1,35.2800465,75.7218233
7500000,Marsur,Bangalore,1075,3,3,1,1,1,1,1,1,35.2800465,75.7218233
4864000,Marsur,Bangalore,1080,2,2,0,1,1,1,1,1,35.2800465,75.7218233
4500000,Marsur,Bangalore,1115,2,2,0,1,1,1,1,1,35.2800465,75.7218233
3100000,Marsur,Bangalore,1115,2,2,0,1,1,1,1,1,35.2800465,75.7218233
2811000,Marsur,Bangalore,1115,2,2,0,0,0,0,1,0,35.2800465,75.7218233
4054000,Marsur,Bangalore,1235,2,2,0,1,1,1,1,1,35.2800465,75.7218233
3561111,Marsur,Bangalore,1370,3,3,1,0,0,0,1,0,35.2800465,75.7218233
3801000,Marsur,Bangalore,1465,3,3,1,0,0,0,1,0,35.2800465,75.7218233
3113000,Marsur,Bangalore,1505,3,3,1,0,0,0,1,0,35.2800465,75.7218233
3030000,Marsur,Bangalore,3000,2,2,0,1,1,1,1,1,35.2800465,75.7218233
2811000,Maruthi Sevanagar,Bangalore,430,1,1,0,1,1,1,1,1,13.0026552,77.6347376
3400000,Maruthi Sevanagar,Bangalore,435,1,1,0,1,1,1,1,1,13.0026552,77.6347376
3800000,MS Ramaiah North City Manayata Tech Park,Bangalore,728,2,2,0,1,1,1,1,1,13.04631345,77.62599146
4328000,MS Ramaiah North City Manayata Tech Park,Bangalore,732,2,2,0,1,1,1,1,1,13.04631345,77.62599146
8365000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8365000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8365000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8365000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7767000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7767000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7767000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7767000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7767000,Muneshwara Nagar,Bangalore,1115,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8435000,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8435000,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8412000,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8412000,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7831111,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7831111,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7831111,Muneshwara Nagar,Bangalore,1205,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8662000,Muneshwara Nagar,Bangalore,1230,3,3,1,0,0,0,0,0,13.01408115,77.61147442
7115000,Muneshwara Nagar,Bangalore,1230,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8450000,Muneshwara Nagar,Bangalore,1300,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8450000,Muneshwara Nagar,Bangalore,1300,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8450000,Muneshwara Nagar,Bangalore,1300,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8874000,Muneshwara Nagar,Bangalore,1305,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8874000,Muneshwara Nagar,Bangalore,1305,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8874000,Muneshwara Nagar,Bangalore,1305,3,3,1,0,0,0,0,0,13.01408115,77.61147442
8874000,Muneshwara Nagar,Bangalore,1305,3,3,1,0,0,0,0,0,13.01408115,77.61147442
3700000,Mysore Road,Bangalore,883,2,2,0,1,1,1,1,1,12.9467026,77.5300705
8000000,Mysore Road,Bangalore,1082,3,3,1,1,1,1,1,1,12.9467026,77.5300705
6400000,Nagarbhavi,Bangalore,605,1,1,0,1,1,1,1,1,13.0212959,77.5275647
5200000,Nagarbhavi,Bangalore,884,2,2,0,0,0,0,0,0,13.0212959,77.5275647
5200000,Nagarbhavi,Bangalore,884,2,2,0,0,0,0,0,0,13.0212959,77.5275647
4110000,Nagarbhavi,Bangalore,884,2,2,0,0,0,0,0,0,13.0212959,77.5275647
4110000,Nagarbhavi,Bangalore,884,2,2,0,0,0,0,0,0,13.0212959,77.5275647
5400000,Nagarbhavi,Bangalore,1005,2,2,0,1,1,1,1,1,13.0212959,77.5275647
4700000,Nagarbhavi,Bangalore,1005,2,2,0,0,0,0,0,0,13.0212959,77.5275647
6000000,Nagarbhavi,Bangalore,1116,2,2,0,1,1,1,1,1,13.0212959,77.5275647
6568000,Nagarbhavi,Bangalore,1288,2,2,0,0,0,1,0,0,13.0212959,77.5275647
5512000,Nagarbhavi,Bangalore,1318,3,3,1,1,1,1,1,1,13.0212959,77.5275647
6170111,Nagarbhavi,Bangalore,1367,3,3,1,0,0,1,0,0,13.0212959,77.5275647
5814000,Nagarbhavi,Bangalore,1367,3,3,1,1,1,1,1,1,13.0212959,77.5275647
7252000,Nagarbhavi,Bangalore,1422,3,3,1,0,0,1,0,0,13.0212959,77.5275647
7756111,Nagarbhavi,Bangalore,1521,3,3,1,0,0,1,0,0,13.0212959,77.5275647
8078000,Nagarbhavi,Bangalore,1584,3,3,1,0,0,1,0,0,13.0212959,77.5275647
8353000,Nagarbhavi,Bangalore,1638,3,3,1,0,0,1,0,0,13.0212959,77.5275647
7714000,Nagarbhavi,Bangalore,1638,3,3,1,1,1,1,1,1,13.0212959,77.5275647
8120000,Nagarbhavi,Bangalore,2400,3,3,1,1,1,1,1,1,13.0212959,77.5275647
8012000,Nagasandra,Bangalore,2200,3,3,1,1,1,1,1,1,13.6529762,77.4971707
6014000,Nagavara,Bangalore,1535,2,2,0,1,1,1,1,1,12.716352,77.1522171
3400000,Nagawara,Bangalore,1316,2,2,0,1,1,1,1,1,13.2227,78.5541977
5100000,Nagawara,Bangalore,2278,3,3,1,1,1,1,1,1,13.2227,78.5541977
6150000,Nagawara,Bangalore,2430,3,3,1,1,1,1,1,1,13.2227,78.5541977
3650000,Nandini Layout,Bangalore,1170,1,1,0,1,1,1,1,1,13.0104064,77.5378032
8120000,Nandini Layout,Bangalore,1650,3,3,1,1,1,1,1,1,13.0104064,77.5378032
5200000,Nandini Layout,Bangalore,1650,3,3,1,1,1,1,1,1,13.0104064,77.5378032
3250000,Narayanaghatta,Bangalore,1010,2,2,0,1,1,1,1,1,12.8364852,77.7260023
3886111,Narayanaghatta,Bangalore,1035,2,2,0,1,1,1,1,1,12.8364852,77.7260023
3271000,Narayanaghatta,Bangalore,1080,2,2,0,1,1,1,1,1,12.8364852,77.7260023
3217000,Narayanaghatta,Bangalore,1080,2,2,0,1,1,1,1,1,12.8364852,77.7260023
3001000,Narayanaghatta,Bangalore,1087,2,2,0,1,1,1,1,1,12.8364852,77.7260023
2852000,Narayanaghatta,Bangalore,1101,2,2,0,1,1,1,1,1,12.8364852,77.7260023
8741000,Narayanaghatta,Bangalore,1102,2,2,0,1,1,1,1,1,12.8364852,77.7260023
3363000,Narayanaghatta,Bangalore,1125,2,2,0,0,0,1,1,0,12.8364852,77.7260023
3677000,Narayanaghatta,Bangalore,1180,2,2,0,1,1,1,1,1,12.8364852,77.7260023
3632000,Narayanaghatta,Bangalore,1215,3,3,1,0,0,1,1,0,12.8364852,77.7260023
3014000,Narayanaghatta,Bangalore,1230,3,3,1,1,1,1,1,1,12.8364852,77.7260023
4006000,Narayanaghatta,Bangalore,1300,3,3,1,1,1,1,1,1,12.8364852,77.7260023
2611000,Narayanaghatta,Bangalore,1310,3,3,1,1,1,1,1,1,12.8364852,77.7260023
3528000,Narayanaghatta,Bangalore,1320,3,3,1,1,1,1,1,1,12.8364852,77.7260023
3221000,Narayanaghatta,Bangalore,1340,3,3,1,1,1,1,1,1,12.8364852,77.7260023
4604000,Narayanaghatta,Bangalore,1540,3,3,1,0,0,1,1,0,12.8364852,77.7260023
8206111,Narayanapura,Bangalore,1273,2,2,0,1,1,1,1,1,14.1720458,76.7684161
7650000,Nayandahalli,Bangalore,1180,2,2,0,0,0,1,1,0,12.9413253,77.5212118
7200000,Nayandahalli,Bangalore,1180,2,2,0,0,0,1,1,0,12.9413253,77.5212118
7100000,Nayandahalli,Bangalore,1180,2,2,0,0,0,1,1,0,12.9413253,77.5212118
6211000,Nelamangala,Bangalore,708,2,2,0,1,1,1,1,1,13.0953024,77.3963586
6200000,Nelamangala,Bangalore,708,2,2,0,1,1,1,1,1,13.0953024,77.3963586
6171000,Nelamangala,Bangalore,708,2,2,0,1,1,1,1,1,13.0953024,77.3963586
4341000,Nelamangala,Bangalore,708,2,2,0,1,1,1,1,1,13.0953024,77.3963586
3872111,Nelamangala,Bangalore,708,2,2,0,0,0,0,0,0,13.0953024,77.3963586
3800000,Nelamangala,Bangalore,708,2,2,0,0,0,0,0,0,13.0953024,77.3963586
6522000,Nelamangala,Bangalore,814,2,2,0,1,1,1,1,1,13.0953024,77.3963586
6310000,Nelamangala,Bangalore,814,2,2,0,1,1,1,1,1,13.0953024,77.3963586
4450000,Nelamangala,Bangalore,814,2,2,0,1,1,1,1,1,13.0953024,77.3963586
4351000,Nelamangala,Bangalore,814,2,2,0,0,0,0,0,0,13.0953024,77.3963586
4341000,Nelamangala,Bangalore,814,2,2,0,1,1,1,1,1,13.0953024,77.3963586
4300000,Nelamangala,Bangalore,814,2,2,0,0,0,0,0,0,13.0953024,77.3963586
3522111,Nelamangala,Bangalore,814,2,2,0,1,1,1,1,1,13.0953024,77.3963586
6400000,Nelamangala,Bangalore,1163,2,2,0,0,0,0,0,0,13.0953024,77.3963586
6233000,Nelamangala,Bangalore,1163,2,2,0,0,0,0,0,0,13.0953024,77.3963586
4000000,Nelamangala,Bangalore,1163,2,2,0,1,1,1,1,1,13.0953024,77.3963586
8400000,Nelamangala,Bangalore,1286,3,3,1,1,1,1,1,1,13.0953024,77.3963586
7100000,Nelamangala,Bangalore,1286,3,3,1,0,0,0,0,0,13.0953024,77.3963586
7100000,Nelamangala,Bangalore,1286,3,3,1,0,0,0,0,0,13.0953024,77.3963586
6811000,Nelamangala,Bangalore,1286,3,3,1,0,0,0,0,0,13.0953024,77.3963586
6188000,Nelamangala,Bangalore,1286,3,3,1,1,1,1,1,1,13.0953024,77.3963586
5434000,Nelamangala,Bangalore,1286,3,3,1,1,1,1,1,1,13.0953024,77.3963586
4700000,Nelamangala,Bangalore,1350,3,3,1,1,1,1,1,1,13.0953024,77.3963586
6600000,Nelamangala,Bangalore,1420,3,3,1,1,1,1,1,1,13.0953024,77.3963586
7500000,Nirman Layout,Bangalore,850,2,2,0,1,1,1,1,1,17.7463794,83.2458328
6000000,NRI Layout,Bangalore,1200,3,3,1,1,1,1,1,1,12.96662815,77.71105359
3178000,NRI Layout,Bangalore,1200,3,3,1,1,1,1,1,1,12.96662815,77.71105359
5200000,Off Bannerghatta Road,Bangalore,1000,2,2,0,1,1,1,1,1,12.8761073,77.5961821
7227000,Off Bannerghatta Road,Bangalore,1660,3,3,1,1,1,1,1,1,12.8761073,77.5961821
5812000,OMBR Layout,Bangalore,1840,3,3,1,1,1,1,1,1,13.0082078,77.652392
5500000,Padmanabhanagar,Bangalore,1150,2,2,0,0,0,0,0,0,12.91814255,77.5576711
